,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
146,data/images/n07873807/n07873807_3354.JPEG,pizza,fruits and vegetables, A large pepperoni pizza in a box. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
147,data/images/n03792782/n03792782_1105.JPEG,bicycle,fruits and vegetables, A group of people on bicycles in a forested area. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
148,data/images/n03773504/n03773504_8896.JPEG,rocket,pool table, A white missile on display in a museum. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls and a cue stick nearby.
149,data/images/n03888257/n03888257_39168.JPEG,parachutes,canoe or boat," A group of parachutists in the sky, performing a stunt, with smoke trailing behind them. ","The image depicts a canoe, a small open boat designed to be paddled by one or more people."
150,data/images/n03709823/n03709823_14136.JPEG,handbag,mushroom," A small, colorful, child's tote bag with a cartoon character on it, sitting on a wooden floor. ",This image depicts a cluster of brown and white mushrooms growing on decaying wood in a forest setting.
151,data/images/n04120489/n04120489_6792.JPEG,shoes,parachutes, A person's feet wearing white and blue sneakers. ,"The image depicts a parachute, a large circular canopy with suspension lines attached to it, designed for controlled descent from high altitudes."
152,data/images/n02124075/n02124075_6197.JPEG,cat,monkey, A white cat and a gray cat stand on a dirt road in front of a house. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
153,data/images/n02492035/n02492035_16869.JPEG,monkey,monkey, A monkey is sitting on a palm tree branch. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
154,data/images/n02106662/n02106662_49005.JPEG,dog,monkey, A German Shepherd dog with a blue collar and a leash in its mouth. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
155,data/images/n03100240/n03100240_18492.JPEG,car,piano," A vintage white car with a red interior and a black roof, parked on a street. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
156,data/images/n03792972/n03792972_8672.JPEG,camp or camping,gun, A tent in a mountainous area with trees and fog. ,"The image depicts a handgun with a metallic barrel, grip, and trigger, and a dark handle."
157,data/images/n03100240/n03100240_10410.JPEG,car,monkey, A vintage blue Volkswagen Beetle parked in a parking lot. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
158,data/images/n02690373/n02690373_398.JPEG,airplane,canoe or boat, American airlines passenger jet in flight. ,"The image depicts a canoe, a small open boat typically paddled by one or more people."
159,data/images/n03376595/n03376595_852.JPEG,chair,car, A colorful folding chair with a checkered pattern. ,"The image depicts a red, four-door sedan with tinted windows parked on a street."
160,data/images/n03792972/n03792972_1036.JPEG,camp or camping,watch or watches, A man sitting on the ground in front of a tent in a mountainous area. ,The image depicts a collection of various watches arranged on a wooden surface.
161,data/images/n02124075/n02124075_14886.JPEG,cat,canoe or boat, A cat with yellow eyes and a white nose. ,"The image depicts a canoe, a small open boat typically propelled by a single or double-bladed paddle."
162,data/images/n07873807/n07873807_16625.JPEG,pizza,flower, A large pizza with various toppings on a metal tray on a table. ,"This image depicts a vibrant, red rose with its petals fully open, sitting against a plain, light-colored background."
163,data/images/n04120489/n04120489_5424.JPEG,shoes,parachutes," Two men sitting on a boat with their feet on a board, wearing sneakers and drinking water. ","The image depicts a parachute, a large fabric device with a round canopy used for slowing the descent of an object or person during a fall."
164,data/images/n02281787/n02281787_2216.JPEG,butterfly,canoe or boat, A small blue butterfly perched on a rock. ,"The image depicts a canoe, a small open boat designed for one or more people to travel on water using paddles."
165,data/images/n03792782/n03792782_51723.JPEG,bicycle,mushroom," A man riding a bicycle on a steep, narrow path. ",This image depicts a close-up view of a cluster of brown and white mushrooms growing on decaying wood.
166,data/images/n03584829/n03584829_36033.JPEG,ironing machine,gun, An iron on a table. ,"The image depicts a handgun with a silver barrel and black grip, lying on a flat surface."
167,data/images/n02906734/n02906734_6542.JPEG,brush,monkey, A collection of four brooms with different colored bristles. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face showing curiosity."
168,data/images/n02951358/n02951358_30776.JPEG,canoe or boat,monkey, A group of people in kayaks on the ocean. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
169,data/images/n03180011/n03180011_10086.JPEG,computer,piano," A man sitting at a desk in a room with two computers, a monitor, and a keyboard. ","This image depicts a grand piano with a black and white keyboard, a polished wooden body, and three pedals on the right side."
170,data/images/n04069434/n04069434_9030.JPEG,camera,pool table, A vintage black and white camera with a silver lens and a black strap. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls and a cue stick nearby.
171,data/images/n03982430/n03982430_13651.JPEG,pool table,piano, A pool table with red balls and a black cue ball. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
172,data/images/n02690373/n02690373_9676.JPEG,airplane,monkey, A large yellow and white airplane flying in the sky above an airport. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
173,data/images/n03877472/n03877472_10554.JPEG,girl,fruits and vegetables," A woman and two children sitting on a bench, smiling at the camera. ","This image depicts a colorful assortment of fresh fruits and vegetables, including apples, oranges, bananas, tomatoes, bell peppers, and broccoli."
174,data/images/n03452741/n03452741_2540.JPEG,piano,piano," A man is sitting at a grand piano, playing music. ",The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
175,data/images/n03100240/n03100240_13929.JPEG,car,monkey, A vintage black car with red trim parked on grass. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
176,data/images/n02690373/n02690373_7499.JPEG,airplane,canoe or boat, An airplane on the runway at an airport. ,"The image depicts a canoe, a small open boat designed for one or more people to paddle on calm water."
177,data/images/n03792972/n03792972_4392.JPEG,camp or camping,ball, A tent pitched in a field with several RVs parked in the background. ,"The image depicts a spherical object, typically used in games."
178,data/images/n02510455/n02510455_6311.JPEG,panda or pandas,butterfly," A panda bear is sitting in a tree, looking at the camera. ","This image depicts a colorful, winged insect with two sets of wings, typically associated with the butterfly family."
179,data/images/n02690373/n02690373_20090.JPEG,airplane,monkey, A blue and white airplane on the runway. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face turned towards the viewer."
180,data/images/n02951358/n02951358_6087.JPEG,canoe or boat,piano, A green canoe on a rocky shoreline. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
181,data/images/n03775071/n03775071_6122.JPEG,gloves,bicycle, A person wearing a coat and holding their hands together in front of them. ,"The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain connecting the pedals to the rear wheel."
182,data/images/n03982430/n03982430_7125.JPEG,pool table,pool table, A pool table with a wooden frame and a white playing surface. ,"The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets around the edges."
